user_id,city,trip_ct,is_winter,is_night,one_way,duration
124716,OMA,1,0.0,0.0,1.0,50.0
124717,OMA,1,0.0,0.0,1.0,90.0
124718,OMA,1,0.0,1.0,1.0,53.0
124719,OMA,14,0.5,0.0,0.42857142857142855,40.214285714285715
124720,OMA,1,1.0,0.0,1.0,36.0
124721,OMA,2,0.5,0.0,1.0,47.5
124722,OMA,1,0.0,0.0,1.0,37.0
124723,OMA,1,0.0,0.0,1.0,38.0
124725,OMA,1,0.0,0.0,1.0,52.0
124726,OMA,1,0.0,0.0,1.0,67.0
124727,OMA,18,0.0,0.0,0.16666666666666666,35.166666666666664
124728,OMA,1,0.0,0.0,1.0,61.0
124729,OMA,1,0.0,0.0,1.0,3.0
124730,OMA,1,0.0,1.0,1.0,31.0
124731,OMA,1,0.0,0.0,1.0,38.0
124732,OMA,1,0.0,1.0,1.0,47.0
124733,OMA,1,0.0,0.0,1.0,61.0
124734,OMA,1,0.0,0.0,1.0,68.0
124735,OMA,1,0.0,0.0,1.0,57.0
124736,OMA,1,0.0,0.0,1.0,28.0
124737,OMA,1,0.0,0.0,1.0,33.0
124738,OMA,1,0.0,0.0,1.0,49.0
124739,OMA,1,0.0,0.0,1.0,68.0
124740,OMA,1,0.0,0.0,1.0,46.0
124741,OMA,1,0.0,0.0,1.0,52.0
124742,OMA,1,0.0,0.0,1.0,58.0
124743,OMA,1,0.0,0.0,1.0,58.0
124744,OMA,1,0.0,0.0,1.0,59.0
124745,OMA,1,0.0,0.0,1.0,65.0
124746,OMA,1,0.0,0.0,1.0,48.0
124747,OMA,2,0.0,0.0,1.0,28.5
124750,OMA,1,0.0,0.0,1.0,39.0
124751,OMA,1,0.0,0.0,1.0,55.0
124752,OMA,1,0.0,0.0,1.0,49.0
124753,OMA,1,1.0,0.0,1.0,85.0
124754,OMA,1,0.0,0.0,1.0,70.0
124755,OMA,1,0.0,0.0,1.0,71.0
124756,OMA,2,0.0,0.0,1.0,59.0
124758,OMA,2,0.0,0.0,0.5,29.0
124759,OMA,1,0.0,0.0,1.0,34.0
124760,OMA,1,0.0,0.0,1.0,32.0
124761,OMA,1,0.0,0.0,1.0,38.0
124762,OMA,1,0.0,0.0,1.0,7.0
124763,OMA,1,0.0,0.0,1.0,61.0
124764,OMA,1,0.0,0.0,1.0,67.0
124765,OMA,1,0.0,0.0,1.0,18.0
124766,OMA,2,0.0,0.0,0.5,37.5
124767,OMA,4,0.0,0.5,1.0,17.0
124768,OMA,2,0.0,0.0,0.5,51.0
124769,OMA,1,0.0,0.0,1.0,14.0
124770,OMA,2,0.0,1.0,0.5,28.0
124771,OMA,6,0.0,0.0,0.3333333333333333,17.833333333333332
124772,OMA,1,0.0,0.0,1.0,71.0
124773,OMA,1,1.0,0.0,1.0,85.0
124774,OMA,1,1.0,0.0,1.0,86.0
124775,OMA,16,0.0,0.5,0.125,13.875
124777,OMA,18,0.0,1.0,0.1111111111111111,43.833333333333336
124780,OMA,4,0.0,0.0,0.0,79.5
124789,OMA,1,0.0,0.0,0.0,48.0
124791,OMA,2,0.0,1.0,0.0,40.0
124793,OMA,25,0.0,0.0,0.2,28.6
124794,OMA,23,0.0,0.2608695652173913,0.043478260869565216,17.52173913043478
124796,OMA,4,0.0,0.5,0.0,27.75
124797,OMA,4,0.0,0.5,0.0,27.5
124799,OMA,7,0.0,1.0,0.0,28.428571428571427
124801,OMA,18,0.0,0.0,0.0,24.333333333333332
124803,OMA,10,0.0,1.0,0.2,26.8
124804,OMA,2,0.0,1.0,0.5,49.0
124806,OMA,2,1.0,0.5,0.0,41.0
124807,OMA,2,1.0,0.5,0.0,17.0
124808,OMA,1,0.0,1.0,0.0,33.0
124809,OMA,1,0.0,1.0,0.0,34.0
124810,OMA,1,0.0,1.0,0.0,36.0
124813,OMA,4,0.0,0.0,0.0,76.5
124816,OMA,22,0.36363636363636365,1.0,0.5909090909090909,46.13636363636363
124823,OMA,18,0.0,0.7222222222222222,0.6666666666666666,49.72222222222222
124825,OMA,3,0.0,0.0,0.0,32.0
124826,OMA,2,0.0,0.0,0.0,70.5
124830,OMA,1,0.0,0.0,0.0,55.0
124831,OMA,1,0.0,0.0,0.0,33.0
124832,OMA,10,0.0,0.0,0.0,30.2
124833,OMA,26,0.0,0.0,0.07692307692307693,29.884615384615383
124836,OMA,2,0.0,1.0,0.0,7.0
124841,OMA,2,0.0,0.0,0.0,16.0
124845,OMA,1,0.0,1.0,0.0,13.0
124847,OMA,9,0.0,0.0,0.0,45.333333333333336
124849,OMA,4,0.0,0.25,0.25,11.75
124850,OMA,4,0.0,0.0,0.0,48.5
124852,OMA,1,0.0,0.0,0.0,75.0
124853,OMA,1,0.0,0.0,0.0,80.0
124854,OMA,7,0.0,0.0,0.0,31.571428571428573
124857,OMA,1,0.0,0.0,0.0,59.0
124860,OMA,7,0.42857142857142855,0.0,0.0,30.0
124861,OMA,3,1.0,1.0,0.0,22.333333333333332
124862,OMA,3,1.0,1.0,0.0,22.666666666666668
124864,OMA,11,0.5454545454545454,0.7272727272727273,0.18181818181818182,33.63636363636363
124866,OMA,13,1.0,0.6153846153846154,0.0,17.23076923076923
124867,OMA,11,1.0,0.6363636363636364,0.0,20.09090909090909
124871,OMA,9,0.0,0.2222222222222222,0.1111111111111111,24.11111111111111
124872,OMA,1,0.0,0.0,0.0,36.0
124873,OMA,1,0.0,0.0,0.0,36.0
124874,OMA,8,0.0,0.0,0.0,17.75
124876,OMA,19,0.0,0.8947368421052632,0.10526315789473684,32.73684210526316
124877,OMA,2,0.0,0.0,0.5,33.5
124878,OMA,20,0.0,0.0,0.15,30.15
124881,OMA,1,0.0,0.0,0.0,59.0
124882,OMA,4,0.0,0.0,0.0,38.0
124883,OMA,2,1.0,1.0,0.0,83.0
124886,OMA,8,0.0,1.0,0.5,12.0
124889,OMA,7,0.0,0.0,0.7142857142857143,52.714285714285715
124893,OMA,4,0.0,0.0,0.0,25.5
124894,OMA,4,0.0,0.0,0.0,25.5
124895,OMA,2,1.0,0.0,0.0,72.0
124897,OMA,4,0.0,1.0,0.0,41.0
124899,OMA,5,0.0,0.0,0.0,25.0
124900,OMA,2,0.0,0.0,0.0,32.5
124901,OMA,6,0.0,0.0,0.0,35.333333333333336
124902,OMA,8,0.0,0.0,0.25,24.0
124905,OMA,2,0.0,0.0,0.0,21.5
124906,OMA,2,0.0,0.0,0.0,21.5
124907,OMA,1,0.0,1.0,0.0,31.0
124908,OMA,1,0.0,0.0,0.0,52.0
124909,OMA,1,0.0,0.0,0.0,57.0
124911,OMA,7,0.0,0.2857142857142857,0.0,22.857142857142858
124912,OMA,1,0.0,1.0,0.0,65.0
124913,OMA,1,0.0,0.0,0.0,76.0
124917,OMA,8,0.0,0.0,0.0,27.875
124918,OMA,11,0.0,0.0,0.09090909090909091,20.363636363636363
124920,OMA,34,0.08823529411764706,0.0,0.35294117647058826,40.294117647058826
124924,OMA,1,1.0,0.0,0.0,24.0
124927,OMA,20,0.0,0.6,0.3,16.6
124937,OMA,3,0.0,0.0,0.0,26.333333333333332
124938,OMA,3,0.0,0.0,0.0,26.333333333333332
124941,OMA,2,0.0,0.0,0.0,37.5
124944,OMA,3,0.0,0.0,0.0,30.0
124945,OMA,8,0.0,1.0,0.25,31.125
124947,OMA,19,0.0,0.8947368421052632,0.10526315789473684,24.263157894736842
124949,OMA,14,0.0,0.21428571428571427,0.35714285714285715,23.714285714285715
124950,OMA,4,0.0,0.5,0.0,24.0
124951,OMA,4,0.0,0.0,0.0,24.5
124952,OMA,412,0.11407766990291263,0.2354368932038835,0.16990291262135923,18.679611650485437
124953,OMA,20,0.15,0.0,0.0,26.7
124954,OMA,8,0.0,0.0,0.0,31.875
124956,OMA,13,0.0,0.7692307692307693,0.07692307692307693,12.692307692307692
124958,OMA,5,0.0,0.0,0.0,23.4
124959,OMA,33,0.15151515151515152,0.21212121212121213,0.3939393939393939,29.060606060606062
124961,OMA,1,0.0,0.0,0.0,51.0
124964,OMA,12,0.0,0.0,0.0,35.666666666666664
124968,OMA,7,0.0,0.0,0.0,36.142857142857146
124970,OMA,5,0.0,1.0,0.4,46.0
124971,OMA,3,1.0,0.0,0.3333333333333333,16.666666666666668
124974,OMA,7,0.0,0.0,0.14285714285714285,29.571428571428573
124976,OMA,5,0.0,0.0,0.2,38.2
124980,OMA,2,0.0,0.0,0.0,37.5
124981,OMA,8,0.0,0.0,0.0,23.0
124982,OMA,16,0.0,0.5,0.0,38.5
124996,OMA,8,0.0,0.5,0.0,62.0
125005,OMA,4,0.0,1.0,0.0,36.0
125007,OMA,4,0.0,0.0,0.0,18.0
125009,OMA,4,0.0,0.75,0.0,38.75
125010,OMA,2,0.0,0.0,0.0,28.5
125012,OMA,13,0.0,0.15384615384615385,0.0,28.0
125014,OMA,6,0.0,0.0,0.3333333333333333,29.5
125016,OMA,2,0.0,0.5,0.0,15.5
125017,OMA,8,0.0,0.0,0.0,32.125
125019,OMA,2,0.0,0.0,0.0,28.0
125021,OMA,5,0.0,0.0,0.2,26.0
125022,OMA,2,0.0,0.0,0.5,11.5
125024,OMA,4,0.0,0.0,0.0,29.25
125026,OMA,2,0.0,1.0,0.0,12.0
125029,OMA,4,0.0,0.0,0.0,26.25
125032,OMA,8,0.0,0.0,0.25,49.375
125034,OMA,12,0.0,0.0,0.0,27.75
125038,OMA,2,0.0,0.0,0.0,26.0
125040,OMA,1,0.0,0.0,0.0,37.0
125041,OMA,8,0.0,0.0,0.125,29.625
125043,OMA,4,1.0,0.0,0.0,24.5
125044,OMA,14,1.0,0.0,0.14285714285714285,26.285714285714285
125046,OMA,36,0.2777777777777778,0.0,0.8055555555555556,47.94444444444444
125050,OMA,1,0.0,0.0,0.0,30.0
125051,OMA,1,0.0,0.0,0.0,31.0
125054,OMA,4,0.25,0.0,0.5,39.75
125056,OMA,6,0.0,0.16666666666666666,0.0,20.666666666666668
125058,OMA,1,0.0,0.0,0.0,55.0
125059,OMA,6,0.0,0.0,0.3333333333333333,19.333333333333332
125060,OMA,3,0.0,0.0,0.3333333333333333,11.0
125061,OMA,2,0.0,0.0,0.0,16.0
125062,OMA,2,0.0,1.0,0.0,29.5
125063,OMA,2,0.0,1.0,0.0,12.5
125064,OMA,1,0.0,0.0,0.0,31.0
125065,OMA,3,0.0,0.0,0.0,33.333333333333336
125066,OMA,3,0.0,0.0,0.0,34.0
125067,OMA,3,0.0,0.0,0.6666666666666666,41.0
125068,OMA,1,0.0,0.0,0.0,25.0
125069,OMA,2,0.0,0.0,0.0,17.0
125070,OMA,2,0.0,0.0,0.0,17.0
125071,OMA,3,0.0,0.0,0.0,19.0
125072,OMA,1,0.0,0.0,0.0,25.0
125073,OMA,2,0.0,0.0,0.0,43.5
125074,OMA,2,0.0,0.0,0.0,43.5
125075,OMA,2,0.0,0.0,0.0,40.5
125076,OMA,2,0.0,0.0,0.0,42.5
125077,OMA,2,0.0,0.0,0.0,42.5
125078,OMA,2,0.0,0.0,0.0,42.0
125079,OMA,8,0.0,0.0,0.0,32.625
125080,OMA,3,0.0,0.0,0.0,22.0
125081,OMA,3,0.0,0.0,0.0,19.333333333333332
125086,OMA,2,0.0,0.0,0.0,18.5
125087,OMA,2,0.0,1.0,0.0,31.5
125091,OMA,4,0.0,0.0,0.0,51.5
125097,OMA,6,0.0,0.0,0.0,19.166666666666668
125099,OMA,1,0.0,0.0,0.0,88.0
125100,OMA,21,0.0,0.0,0.0,20.523809523809526
125105,OMA,22,0.0,0.0,0.13636363636363635,56.09090909090909
125108,OMA,2,0.0,1.0,0.0,11.0
125110,OMA,9,0.0,0.0,0.3333333333333333,27.444444444444443
125112,OMA,4,0.0,0.0,0.0,17.75
125114,OMA,3,0.0,0.0,0.0,33.0
125116,OMA,1,0.0,0.0,0.0,61.0
125117,OMA,2,0.0,0.0,0.5,33.5
125118,OMA,1,0.0,0.0,0.0,52.0
125119,OMA,1,0.0,0.0,0.0,52.0
125120,OMA,1,0.0,0.0,0.0,58.0
125121,OMA,1,0.0,0.0,0.0,45.0
125123,OMA,1,0.0,0.0,0.0,18.0
125124,OMA,1,0.0,0.0,0.0,61.0
125125,OMA,1,0.0,0.0,0.0,24.0
125126,OMA,1,0.0,0.0,0.0,51.0
125127,OMA,2,0.0,1.0,0.0,29.0
125128,OMA,9,0.2222222222222222,0.6666666666666666,0.6666666666666666,50.666666666666664
125131,OMA,4,0.0,0.0,0.0,39.5
125133,OMA,11,0.0,0.2727272727272727,0.09090909090909091,23.454545454545453
125134,OMA,5,0.0,0.0,0.0,21.2
125135,OMA,1,0.0,0.0,0.0,49.0
125136,OMA,232,0.21120689655172414,0.1853448275862069,0.0,6.267241379310345
125137,OMA,9,0.0,1.0,0.0,19.11111111111111
125139,OMA,1,0.0,0.0,0.0,14.0
125142,OMA,6,0.0,0.0,0.16666666666666666,21.0
125143,OMA,7,0.0,0.14285714285714285,0.0,22.0
125144,OMA,15,0.0,0.2,0.06666666666666667,14.533333333333333
125146,OMA,11,0.0,0.0,0.36363636363636365,30.454545454545453
125147,OMA,6,0.0,0.0,0.3333333333333333,35.0
125148,OMA,6,0.0,0.3333333333333333,0.0,41.666666666666664
125149,OMA,4,0.0,0.0,0.0,44.5
125152,OMA,6,0.0,1.0,0.0,24.333333333333332
125174,OMA,1,1.0,0.0,0.0,52.0
125175,OMA,2,0.0,0.0,0.0,18.5
125176,OMA,2,0.0,0.0,0.0,19.0
125180,OMA,4,0.0,1.0,0.0,31.75
125182,OMA,4,0.0,0.0,0.0,20.75
125186,OMA,4,1.0,0.0,0.0,32.5
125187,OMA,5,1.0,0.2,0.0,17.4
125188,OMA,4,1.0,0.0,0.0,35.25
125191,OMA,21,0.19047619047619047,0.0,0.5238095238095238,40.523809523809526
125192,OMA,2,0.0,0.0,0.0,36.5
125194,OMA,2,0.0,0.0,0.0,37.5
125196,OMA,2,0.0,0.0,0.0,32.0
125198,OMA,2,0.0,0.0,0.0,38.0
125199,OMA,2,0.0,0.0,0.0,39.5
125200,OMA,1,0.0,0.0,0.0,21.0
125201,OMA,1,0.0,0.0,0.0,29.0
125202,OMA,3,0.0,0.0,0.0,14.0
125203,OMA,3,0.0,0.0,0.0,13.0
125204,OMA,1,0.0,0.0,0.0,19.0
125205,OMA,2,0.0,0.0,0.0,17.0
125206,OMA,2,0.0,0.0,0.0,17.0
125207,OMA,2,0.0,1.0,0.0,21.5
125208,OMA,2,0.0,0.0,0.0,46.0
125210,OMA,1,0.0,0.0,0.0,48.0
125213,OMA,8,0.0,1.0,0.0,13.75
125236,OMA,3,0.0,0.0,0.0,62.333333333333336
125244,OMA,12,0.0,0.4166666666666667,0.0,12.5
125249,OMA,3,0.0,0.0,0.0,11.0
125250,OMA,3,0.0,0.0,0.0,12.0
125251,OMA,1,0.0,0.0,0.0,44.0
125252,OMA,1,0.0,0.0,0.0,47.0
125253,OMA,2,0.0,0.0,0.5,71.5
125254,OMA,2,0.0,1.0,0.0,50.0
125262,OMA,3,0.0,1.0,0.0,58.0
125263,OMA,2,0.0,1.0,0.0,65.0
125264,OMA,8,0.0,1.0,0.0,45.75
125266,OMA,3,0.0,1.0,0.0,35.666666666666664
125274,OMA,8,0.0,1.0,0.0,20.25
125276,OMA,6,0.0,0.5,1.0,41.666666666666664
125277,OMA,1,0.0,0.0,1.0,37.0
125278,OMA,1,0.0,0.0,1.0,41.0
125279,OMA,1,0.0,1.0,1.0,28.0
125281,OMA,3,0.0,0.3333333333333333,1.0,39.666666666666664
125283,OMA,4,0.0,0.0,1.0,29.5
125284,OMA,2,0.0,1.0,1.0,57.0
125285,OMA,2,0.0,1.0,1.0,57.0
125286,OMA,4,0.0,0.0,0.5,60.0
125287,OMA,2,0.0,0.0,1.0,60.0
125288,OMA,2,0.0,0.0,1.0,56.0
125289,OMA,2,0.0,0.0,1.0,56.0
125291,OMA,2,0.0,0.0,1.0,14.0
125292,OMA,4,0.0,0.0,1.0,30.5
125293,OMA,4,0.0,0.0,1.0,32.5
125296,OMA,2,0.0,1.0,1.0,33.0
125297,OMA,2,0.0,1.0,1.0,33.0
125298,OMA,2,0.0,1.0,1.0,35.0
125299,OMA,2,0.0,1.0,1.0,35.0
125300,OMA,2,0.0,1.0,1.0,6.0
125301,OMA,2,0.0,1.0,1.0,7.0
125302,OMA,2,0.0,0.0,1.0,43.0
125303,OMA,6,0.0,0.6666666666666666,0.3333333333333333,23.666666666666668
125304,OMA,4,0.0,0.0,0.0,36.5
125328,OMA,2,0.0,0.0,1.0,20.5
125329,OMA,2,0.0,0.0,1.0,20.5
125330,OMA,3,0.0,0.0,0.3333333333333333,40.666666666666664
125332,OMA,3,0.0,0.0,0.3333333333333333,42.666666666666664
125334,OMA,1,0.0,1.0,1.0,46.0
125335,OMA,1,0.0,1.0,1.0,52.0
125336,OMA,1,0.0,0.0,1.0,24.0
125337,OMA,1,0.0,0.0,1.0,32.0
125338,OMA,1,0.0,0.0,1.0,40.0
125339,OMA,1,0.0,0.0,1.0,40.0
125340,OMA,2,0.0,0.0,1.0,25.5
125341,OMA,2,0.0,0.0,1.0,25.5
125342,OMA,1,0.0,1.0,1.0,85.0
125343,OMA,3,0.0,1.0,1.0,81.33333333333333
125345,OMA,4,0.0,1.0,0.5,51.5
125347,OMA,1,0.0,0.0,0.0,41.0
125348,OMA,4,0.0,0.5,1.0,41.25
125349,OMA,13,0.0,0.6153846153846154,0.8461538461538461,55.15384615384615
125351,OMA,5,0.0,0.4,0.6,58.6
125354,OMA,1,0.0,0.0,1.0,46.0
125355,OMA,1,0.0,0.0,1.0,55.0
125356,OMA,5,0.0,0.6,1.0,31.4
125357,OMA,1,0.0,1.0,1.0,47.0
125358,OMA,1,0.0,1.0,1.0,48.0
125359,OMA,1,0.0,0.0,1.0,30.0
125360,OMA,1,0.0,0.0,1.0,31.0
125361,OMA,1,0.0,0.0,1.0,35.0
125362,OMA,1,0.0,1.0,1.0,83.0
125363,OMA,19,0.0,0.0,0.10526315789473684,7.0
125364,OMA,1,0.0,0.0,1.0,64.0
125365,OMA,1,0.0,0.0,1.0,67.0
125367,OMA,2,0.0,0.0,1.0,88.0
125371,OMA,14,0.0,1.0,0.2857142857142857,41.142857142857146
125374,OMA,2,0.0,1.0,1.0,45.0
125377,OMA,4,0.0,0.0,1.0,38.0
125378,OMA,4,0.0,0.0,1.0,32.0
125379,OMA,4,0.0,0.0,1.0,29.5
125380,OMA,6,0.0,0.0,0.3333333333333333,20.666666666666668
125381,OMA,6,0.0,1.0,0.3333333333333333,20.333333333333332
125382,OMA,2,0.0,0.0,1.0,48.0
125383,OMA,10,0.0,1.0,0.0,38.0
125386,OMA,4,0.0,0.0,1.0,84.0
125387,OMA,4,0.0,0.0,0.0,41.0
125389,OMA,3,0.0,1.0,1.0,51.666666666666664
125392,OMA,2,0.0,0.0,1.0,13.0
125393,OMA,6,0.0,0.0,0.3333333333333333,31.666666666666668
125426,OMA,1,0.0,0.0,1.0,28.0
125427,OMA,2,0.0,0.0,1.0,17.0
125430,OMA,1,0.0,0.0,1.0,80.0
125431,OMA,1,0.0,1.0,1.0,43.0
125432,OMA,1,0.0,1.0,1.0,42.0
125433,OMA,4,0.0,0.5,0.5,58.75
125434,OMA,1,0.0,0.0,1.0,80.0
125435,OMA,1,0.0,0.0,1.0,81.0
125436,OMA,1,0.0,0.0,1.0,10.0
125437,OMA,1,0.0,0.0,1.0,10.0
125439,OMA,1,0.0,1.0,1.0,33.0
125443,OMA,1,1.0,0.0,1.0,60.0
125444,OMA,12,0.0,0.9166666666666666,0.25,24.583333333333332
125445,OMA,9,0.0,0.6666666666666666,0.5555555555555556,36.55555555555556
125446,OMA,13,0.0,0.6923076923076923,0.5384615384615384,30.384615384615383
125447,OMA,1,0.0,0.0,1.0,57.0
125448,OMA,1,0.0,0.0,1.0,59.0
125449,OMA,8,0.0,0.625,0.25,31.125
125451,OMA,1,0.0,0.0,1.0,67.0
125452,OMA,9,0.0,0.0,0.2222222222222222,22.0
125453,OMA,4,0.0,0.0,0.25,13.25
125456,OMA,8,0.0,0.25,0.5,42.625
125460,OMA,57,0.0,0.49122807017543857,0.5964912280701754,26.17543859649123
125461,OMA,4,0.0,0.0,0.5,42.5
125462,OMA,5,0.0,1.0,0.6,63.8
125463,OMA,2,0.0,0.0,1.0,8.0
125466,OMA,6,0.0,0.0,0.3333333333333333,27.666666666666668
125468,OMA,2,0.0,0.0,0.0,13.0
125486,OMA,1,0.0,0.0,1.0,11.0
125487,OMA,7,0.0,0.5714285714285714,1.0,66.85714285714286
125488,OMA,4,0.0,1.0,1.0,48.5
125490,OMA,3,0.0,1.0,1.0,32.666666666666664
125491,OMA,1,0.0,1.0,1.0,24.0
125492,OMA,7,0.5714285714285714,0.7142857142857143,0.2857142857142857,56.0
125494,OMA,8,0.0,0.0,0.25,31.5
125495,OMA,1,0.0,0.0,1.0,82.0
125496,OMA,1,0.0,0.0,1.0,82.0
125498,OMA,1,0.0,1.0,1.0,53.0
125499,OMA,1,0.0,0.0,1.0,33.0
125500,OMA,3,0.0,0.0,1.0,45.333333333333336
125503,OMA,1,0.0,1.0,1.0,11.0
125504,OMA,3,0.0,0.6666666666666666,1.0,45.0
125505,OMA,2,0.0,1.0,1.0,61.0
125507,OMA,2,0.0,0.5,1.0,86.0
125509,OMA,2,0.5,1.0,0.0,42.5
125511,OMA,1,0.0,0.0,1.0,3.0
125512,OMA,2,0.0,1.0,1.0,33.0
125514,OMA,2,0.0,0.0,1.0,61.0
125516,OMA,1,0.0,0.0,1.0,5.0
125517,OMA,1,1.0,1.0,1.0,15.0
125518,OMA,3,0.3333333333333333,0.3333333333333333,1.0,67.33333333333333
125519,OMA,2,1.0,1.0,0.5,64.0
125522,OMA,2,1.0,0.0,1.0,77.0
125524,OMA,1,1.0,0.0,1.0,58.0
125525,OMA,1,1.0,0.0,1.0,58.0
125526,OMA,2,1.0,0.0,1.0,12.5
125529,OMA,2,1.0,0.0,1.0,48.0
125530,OMA,9,0.8888888888888888,0.0,0.2222222222222222,41.44444444444444
125533,OMA,26,0.0,0.23076923076923078,0.15384615384615385,31.615384615384617
125534,OMA,28,0.0,0.21428571428571427,0.14285714285714285,30.285714285714285
125535,OMA,14,0.2857142857142857,0.5714285714285714,0.21428571428571427,26.285714285714285
125547,OMA,2,0.0,0.0,1.0,5.0
125549,OMA,4,0.0,1.0,0.5,43.5
125550,OMA,4,0.0,1.0,0.0,52.5
125553,OMA,1,0.0,0.0,0.0,11.0
125554,OMA,8,0.0,0.0,0.0,20.0
125555,OMA,3,0.0,0.0,0.0,16.333333333333332
125556,OMA,2,0.0,0.0,0.0,27.0
125557,OMA,4,0.0,1.0,0.0,35.5
125558,OMA,2,0.0,0.0,0.0,7.0
125565,OMA,5,0.0,0.4,0.0,41.0
125566,OMA,8,0.0,0.625,0.0,37.25
125567,OMA,4,0.0,0.25,0.0,47.75
125568,OMA,8,0.25,0.0,0.25,38.5
125569,OMA,2,1.0,0.0,0.0,27.0
125570,OMA,2,0.0,1.0,0.0,39.5
125571,OMA,4,0.0,0.5,0.25,42.0
125572,OMA,10,0.0,0.1,0.5,22.9
125573,OMA,1,0.0,0.0,0.0,71.0
125574,OMA,2,0.0,0.0,0.0,21.0
125575,OMA,2,0.0,0.0,0.0,23.0
125578,OMA,12,0.0,0.0,0.25,22.583333333333332
125581,OMA,5,0.0,0.0,0.6,31.6
125582,OMA,2,0.0,0.0,0.0,57.5
125584,OMA,3,0.0,0.0,0.0,30.333333333333332
125585,OMA,25,0.0,0.6,0.48,29.72
125586,OMA,35,0.0,0.7142857142857143,0.4,35.94285714285714
125587,OMA,1,0.0,0.0,0.0,26.0
125588,OMA,3,1.0,1.0,0.3333333333333333,46.333333333333336
125589,OMA,2,1.0,0.0,0.0,17.0
125592,OMA,1,1.0,1.0,0.0,11.0
125593,OMA,6,1.0,0.0,0.0,37.333333333333336
125594,OMA,19,0.47368421052631576,0.47368421052631576,0.21052631578947367,32.05263157894737
125595,OMA,4,1.0,1.0,0.0,34.5
125597,OMA,20,0.0,0.45,0.15,40.7
125598,OMA,3,0.3333333333333333,0.0,0.0,35.0
125599,OMA,4,0.0,1.0,0.0,16.0
125605,OMA,2,0.0,0.5,0.0,26.5
125606,OMA,4,0.0,0.0,0.0,17.0
125607,OMA,8,0.0,1.0,0.25,37.75
125614,OMA,2,0.0,1.0,0.0,34.5
125615,OMA,20,0.0,0.1,0.2,21.15
125617,OMA,10,1.0,0.0,0.0,27.7
125618,OMA,2,0.0,0.0,0.0,51.0
125620,OMA,1,0.0,0.0,0.0,42.0
125621,OMA,31,0.03225806451612903,0.03225806451612903,0.3870967741935484,15.806451612903226
125623,OMA,2,0.0,0.0,0.0,15.0
125624,OMA,2,0.0,0.0,0.0,16.0
125627,OMA,118,0.00847457627118644,0.0423728813559322,0.211864406779661,22.805084745762713
125630,OMA,1,0.0,0.0,0.0,50.0
125634,OMA,2,0.0,0.0,0.0,84.0
125635,OMA,2,0.0,0.0,0.0,20.0
125641,OMA,2,0.5,0.5,0.0,32.5
125642,OMA,1,0.0,1.0,0.0,16.0
125643,OMA,2,0.5,0.5,0.0,33.5
125644,OMA,1,0.0,0.0,0.0,89.0
125645,OMA,2,1.0,1.0,0.0,16.0
125646,OMA,1,0.0,0.0,0.0,43.0
125648,OMA,27,0.0,1.0,0.48148148148148145,32.333333333333336
125652,OMA,3,1.0,0.0,0.0,15.333333333333334
125653,OMA,4,0.5,0.25,0.0,30.75
125654,OMA,20,1.0,0.4,0.2,25.1
125656,OMA,26,0.5384615384615384,0.3076923076923077,0.11538461538461539,33.46153846153846
125662,OMA,2,0.0,1.0,0.0,42.0
125664,OMA,3,1.0,0.0,0.0,9.0
125667,OMA,1,0.0,0.0,0.0,9.0
125669,OMA,6,0.0,1.0,0.6666666666666666,20.333333333333332
125672,OMA,2,0.0,1.0,0.5,57.5
125675,OMA,4,0.0,0.0,0.0,33.0
125677,OMA,4,0.0,0.0,0.5,39.0
125682,OMA,1,0.0,0.0,0.0,87.0
125683,OMA,2,0.0,0.0,0.5,25.5
125684,OMA,1,0.0,0.0,0.0,79.0
125685,OMA,1,0.0,0.0,0.0,82.0
125686,OMA,1,0.0,0.0,0.0,38.0
125688,OMA,20,0.0,0.0,0.15,16.95
125689,OMA,6,0.0,1.0,0.3333333333333333,48.333333333333336
125691,OMA,7,0.0,0.42857142857142855,0.42857142857142855,69.0
125692,OMA,9,0.0,0.1111111111111111,0.2222222222222222,32.44444444444444
125693,OMA,2,0.0,1.0,0.0,49.0
125707,OMA,6,0.0,0.3333333333333333,0.0,28.0
125708,OMA,2,0.0,0.0,0.0,25.0
125710,OMA,1,0.0,0.0,0.0,35.0
125711,OMA,2,0.0,0.0,0.0,18.0
125712,OMA,1,0.0,1.0,0.0,18.0
125713,OMA,1,0.0,1.0,0.0,19.0
125714,OMA,1,0.0,1.0,0.0,19.0
125715,OMA,318,0.14150943396226415,0.27044025157232704,0.12264150943396226,13.5125786163522
125717,OMA,4,0.0,0.25,0.0,46.75
125718,OMA,4,0.0,0.25,0.0,26.25
125719,OMA,3,0.0,0.0,0.0,22.0
125720,OMA,3,0.0,0.0,0.0,22.0
125725,OMA,1,0.0,1.0,1.0,39.0
125726,OMA,8,0.0,0.0,0.0,30.25
125727,OMA,5,0.0,0.6,0.0,15.8
125728,OMA,6,0.0,0.6666666666666666,0.0,16.0
125732,OMA,3,0.0,0.0,0.0,27.333333333333332
125733,OMA,23,0.0,0.17391304347826086,0.30434782608695654,31.52173913043478
125734,OMA,4,0.0,1.0,0.0,21.5
125737,OMA,1,0.0,0.0,0.0,28.0
125738,OMA,7,0.0,0.42857142857142855,0.0,37.42857142857143
125739,OMA,10,0.0,0.3,0.1,26.5
125740,OMA,10,0.0,0.3,0.1,26.2
